SEGRADES,SEGRADEQ,SEENJOY,SEABSNT,SCCHOICE,SPUBCHOIX,SCONSIDR,EDCPUB,SCHLHRSWK,FHHOME,FHWKHRS,FHAMOUNT,FHCAMT,FHPLACE,FHCHECKX,FHHELP,FSSPORTX,FSVOL,FSMTNG,FSPTMTNG,FSATCNFN,FSFUNDRS,FSCOMMTE,FSCOUNSLR,FSFREQ,FSNOTESX,FSMEMO,FCSCHOOL,FCTEACHR,FCSTDS,FCORDER,FCSUPPRT,FOSTORY2X,FOCRAFTS,FOGAMES,FOBUILDX,FOSPORT,FORESPON,FOHISTX,FODINNERX,FOLIBRAYX,FOBOOKSTX,CDOBMM,CDOBYY,CSEX,ALLGRADEX,CSPEAKX,HHTOTALXX,RELATION,P1REL,P1SEX,P1MRSTA,P1EMPL,P1HRSWK,P1AGE,P2GUARD,TTLHHINC,OWNRNTHB,CHLDNT,DSBLTY,HHPARN19X,NUMSIBSX,PARGRADEX,RACEETH,CENREG,ZIPLOCL,HDHEALTH,SEFUTUREX,INTACC,EINTNET,success_binary,engagement_count,homework_intensity,school_involvement,communication_index,enrichment_count,has_choice,child_age
1,1,2,1,2,2,1,1,4,3,6,2,2,1,4,3,1,1,1,2,1,1,2,2,2,1,1,2,2,3,2,2,1,1,1,1,1,1,1,2,2,2,3,2010,2,6,2,3,2,1,1,1,1,60,42,1,10,1,1,2,1,0,5,5,1,41,1,6,1,4,1,5,3.3333333333333335,1.5,1.6666666666666667,5,0,9
1,1,1,1,1,1,2,1,2,3,8,1,1,1,4,5,2,2,1,1,1,1,2,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,2,4,2012,2,4,4,5,1,1,2,1,1,40,41,1,5,1,2,1,1,2,1,3,2,21,4,6,3,4,1,4,4,1.5,1,6,1,7
1,1,2,1,1,1,1,1,4,3,6,1,1,2,3,1,1,2,1,2,1,1,2,1,4,1,1,1,1,1,1,2,2,1,2,1,1,2,1,5,2,2,3,2002,2,14,2,5,2,1,1,1,1,42,51,1,9,1,1,2,1,2,4,1,4,21,2,6,1,4,1,5,2.3333333333333335,1.75,1,3,1,17
1,1,2,1,2,1,1,1,4,1,1,3,3,1,3,1,1,2,1,2,2,1,2,1,4,1,1,2,1,2,2,2,1,1,1,2,1,1,2,7,2,2,5,2010,1,6,6,3,1,1,2,1,1,40,35,1,8,1,2,1,1,0,5,4,2,12,1,6,1,4,1,4,1.6666666666666667,1.75,1.3333333333333333,4,0,9
1,1,1,1,1,2,2,1,4,4,20,1,1,1,3,2,1,1,1,1,1,1,1,1,20,2,1,1,1,1,1,1,2,2,1,1,1,1,1,5,2,1,9,2003,2,12,2,5,2,1,1,1,1,60,50,1,12,1,1,2,1,2,5,1,3,21,1,6,1,4,1,8,3,1,1.3333333333333333,4,1,16
5,2,3,1,1,1,1,1,4,3,3,1,2,1,3,3,1,1,1,1,1,1,2,1,3,1,1,1,1,1,2,1,1,1,2,1,1,2,1,7,2,1,11,2010,2,5,2,3,1,1,1,1,1,50,43,1,8,1,2,1,1,0,5,1,3,32,1,6,1,4,NA,7,3,1.25,1,5,1,9
1,1,2,1,1,1,1,1,4,3,7,1,1,1,4,1,1,2,2,2,2,1,2,2,4,1,1,1,1,1,2,1,1,2,1,2,1,1,2,4,2,2,12,2005,2,10,2,4,2,1,1,1,1,40,40,1,11,1,1,2,1,1,5,1,2,21,2,6,1,4,1,2,2.6666666666666665,2,1,3,1,14
1,1,1,1,2,2,1,1,4,2,2,1,1,1,4,2,1,2,1,1,1,1,2,2,3,1,1,2,2,1,1,2,1,1,2,1,1,1,1,7,1,2,1,2010,1,6,2,3,2,1,1,1,1,50,46,1,7,1,1,2,1,0,2,1,3,13,1,5,1,4,1,5,2.6666666666666665,1.5,1.6666666666666667,5,0,9
3,3,2,2,2,3,1,1,4,2,10,1,2,1,3,1,1,2,1,2,1,1,2,1,16,2,1,2,2,3,2,4,1,1,2,2,1,1,1,4,2,2,11,2001,1,14,2,4,2,1,1,3,1,40,54,2,4,2,2,1,3,2,3,5,4,11,2,5,1,4,0,5,2,1.75,2,3,0,18
2,4,2,1,2,2,2,1,4,2,5,1,1,1,4,2,1,1,1,2,1,1,2,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2009,2,7,2,2,1,1,2,5,1,32,33,2,1,2,1,1,2,0,3,4,3,11,1,6,3,4,1,5,2.6666666666666665,1.5,1,5,0,10
5,3,2,1,2,3,2,1,4,3,5,1,1,1,4,3,1,1,1,2,1,2,2,1,6,1,1,1,1,1,1,1,1,1,1,2,1,1,1,7,1,2,3,2011,1,5,2,5,1,1,2,1,1,16,42,1,11,1,1,1,1,2,5,1,2,11,1,5,1,4,NA,5,3.3333333333333335,1.5,1,5,0,8
2,1,2,2,1,1,2,1,4,3,2,2,2,1,3,1,2,2,1,2,2,2,2,2,1,2,1,2,3,2,2,3,1,2,2,2,2,1,2,3,2,1,4,2004,2,12,2,3,1,1,2,3,1,65,44,2,10,1,1,2,2,1,5,1,2,21,1,5,1,4,1,1,2.3333333333333335,1.75,2.3333333333333335,2,1,15
1,3,2,2,1,3,1,1,4,4,10,1,2,1,3,1,2,2,1,2,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,1,1,2,5,2,2,4,2001,2,15,2,4,1,1,2,5,3,NA,43,2,4,1,1,2,2,1,2,3,1,11,3,4,1,4,1,2,2.6666666666666665,1.75,2,2,1,18
1,2,2,2,2,2,2,1,4,3,8,1,1,1,1,5,2,2,1,2,2,2,2,1,4,2,1,1,1,1,1,2,2,2,2,2,2,1,1,7,1,1,6,2004,1,12,5,6,1,1,2,1,1,20,48,1,10,2,1,2,1,3,5,1,2,13,1,6,1,4,1,2,3,1.75,1.3333333333333333,2,0,15
3,3,2,1,1,1,2,1,2,4,10,1,2,1,2,1,2,2,2,2,2,2,2,1,3,1,1,1,1,1,1,1,2,2,2,1,1,1,2,7,2,2,4,2001,2,14,2,5,1,1,2,1,1,38,50,1,9,1,2,1,1,2,4,1,1,21,1,4,1,4,0,1,2.3333333333333335,2,1,2,1,18
1,2,2,1,2,2,2,1,4,1,2,3,1,2,4,1,1,1,1,1,2,1,2,1,5,1,1,1,2,1,2,2,1,2,2,1,1,2,2,3,1,2,11,2002,1,13,2,6,1,1,2,1,1,45,45,1,9,1,1,2,1,2,2,1,3,41,3,5,1,4,1,6,2,1.25,1.3333333333333333,4,0,17
3,3,3,1,2,2,2,1,2,3,5,1,2,1,3,2,1,2,1,2,1,2,2,2,4,1,1,3,2,3,2,4,1,1,2,1,2,1,1,7,2,2,5,2001,2,14,2,3,1,1,2,1,1,20,48,1,7,1,1,2,1,0,3,1,3,32,3,3,1,4,0,3,2.6666666666666665,1.75,2,3,0,18
1,2,2,1,2,3,2,1,4,3,4,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,2,2,2,2,2,2,1,2,1,1,7,2,2,11,2003,2,14,2,4,2,1,1,1,6,NA,61,1,9,2,1,2,1,1,3,5,2,12,2,4,1,4,1,0,1.6666666666666667,NA,2,1,0,16
2,3,1,1,1,1,1,1,4,2,3,1,1,1,4,2,1,2,1,1,1,1,2,2,8,1,1,1,1,1,1,1,1,1,1,1,2,1,1,7,1,2,11,2008,1,7,2,3,1,2,2,1,1,40,55,1,8,1,2,1,1,0,5,1,3,41,1,5,1,4,1,5,2.6666666666666665,1.5,1,5,1,11
1,1,1,1,2,2,1,1,4,6,NA,NA,NA,NA,NA,NA,2,2,2,1,2,1,2,2,2,1,2,2,1,2,2,2,1,1,2,1,2,1,1,6,2,2,11,2011,2,4,2,4,2,1,1,1,1,40,48,2,7,1,1,2,3,1,3,4,1,22,1,6,1,4,1,2,1.3333333333333333,1.75,1.3333333333333333,3,0,8
2,3,2,1,2,2,2,1,2,3,3,1,1,1,3,2,1,2,2,1,1,2,2,2,6,1,1,2,2,2,2,2,2,2,2,1,1,1,1,7,2,2,9,2005,2,10,6,5,2,1,1,1,1,50,38,2,12,1,1,2,3,2,5,3,2,21,1,5,1,4,1,3,2.6666666666666665,1.75,1.6666666666666667,2,0,14
2,3,2,1,2,2,2,1,3,4,6,1,1,2,3,1,1,2,1,2,2,2,2,1,7,2,1,2,3,2,2,3,1,1,1,2,1,1,1,7,2,1,5,2006,2,10,2,2,1,1,2,3,1,45,45,2,7,1,1,2,2,0,5,1,1,21,1,5,1,4,1,3,2.6666666666666665,1.75,2.3333333333333335,5,0,13
1,1,1,1,1,1,1,1,4,4,8,2,2,1,4,2,1,1,1,2,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,12,2005,2,10,2,5,1,1,2,1,2,40,40,1,12,1,3,2,1,2,5,1,2,23,1,6,1,4,1,7,3.3333333333333335,1.25,1,6,1,14
1,2,2,1,1,3,2,1,4,4,7,1,1,1,4,4,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,2,4,2008,2,8,4,5,2,1,1,1,2,40,50,1,3,2,2,2,1,2,1,3,1,11,1,6,1,4,1,5,4,1.25,1,6,1,11
4,5,2,2,1,1,2,1,4,5,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,1,2,2,3,3,4,4,4,2,2,2,2,1,1,2,5,1,1,5,2006,1,9,2,3,1,1,2,5,1,40,34,2,3,2,4,1,2,1,2,1,4,33,2,2,1,3,0,1,1,2,2.6666666666666665,3,1,13
1,2,2,1,1,3,2,2,4,4,7,1,2,1,3,1,1,1,1,1,1,1,1,2,25,1,1,1,2,2,2,2,2,2,2,2,2,2,1,7,2,2,1,2006,1,10,2,8,2,1,1,1,2,50,49,1,9,1,3,2,1,5,5,1,2,21,1,6,2,4,1,7,2.6666666666666665,1,1.3333333333333333,0,1,13
1,1,1,1,2,1,2,1,2,3,5,3,3,1,3,2,1,1,1,2,1,1,1,2,3,1,1,1,2,2,1,3,1,1,1,2,1,1,1,4,1,1,5,2006,2,9,2,3,1,1,2,1,1,25,42,1,12,1,1,2,1,0,5,1,3,31,1,6,1,4,1,6,2.6666666666666665,1.25,1.3333333333333333,6,0,13
2,3,2,1,2,3,1,1,4,3,3,1,2,1,4,1,2,2,1,1,1,2,2,2,2,1,2,1,1,1,1,1,2,2,2,2,1,1,1,7,1,2,6,2003,1,12,2,3,2,1,1,1,7,NA,55,1,5,1,1,2,1,0,5,1,1,11,1,5,1,4,1,3,2.6666666666666665,1.5,1,2,0,16
5,3,1,1,1,1,1,2,4,6,NA,NA,NA,NA,NA,NA,1,1,1,2,1,1,1,2,25,1,1,1,1,1,1,1,1,1,1,1,1,2,2,7,1,2,6,2012,1,4,2,2,2,1,1,3,1,40,44,2,6,2,5,2,3,0,5,1,3,11,1,4,1,4,NA,6,1.3333333333333333,1.25,1,6,1,7
1,1,2,1,2,1,2,1,4,3,4,1,2,1,4,1,1,2,1,1,2,1,2,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,2,1,2,2008,2,8,2,3,1,1,2,3,1,40,34,2,6,2,1,2,2,1,4,5,2,12,1,6,1,4,1,4,2.6666666666666665,1.5,1,6,0,11
1,2,2,1,2,1,2,1,4,3,1,1,1,1,4,3,1,1,1,1,1,2,2,2,4,1,1,1,1,1,1,1,1,2,1,2,1,2,1,7,1,2,10,2011,2,4,2,6,5,1,2,3,3,NA,37,2,6,1,2,2,2,2,3,1,3,21,2,5,1,4,1,5,3.3333333333333335,1.25,1,4,0,8
3,3,2,1,1,1,1,1,4,1,1,3,1,1,3,1,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,7,2,2,5,2005,1,11,2,4,5,5,2,1,7,NA,62,1,2,1,2,1,4,1,1,1,3,42,2,2,3,4,0,1,1.6666666666666667,2,1.6666666666666667,1,1,14
1,2,2,1,2,2,1,1,4,3,4,1,2,1,4,3,1,2,1,2,1,1,2,1,6,1,1,1,1,1,1,1,1,1,2,1,2,1,1,5,1,1,7,2008,1,8,2,4,7,1,2,3,2,30,49,1,10,1,2,1,2,1,5,1,4,21,3,5,1,3,1,5,3.3333333333333335,1.75,1,5,0,11
3,3,2,3,2,2,1,1,4,1,0,1,2,1,3,2,1,2,1,1,1,1,2,1,10,1,1,2,2,2,3,2,2,2,1,1,1,1,1,4,2,2,8,2004,1,12,2,5,2,2,1,1,1,45,43,1,8,1,2,1,1,0,4,1,4,21,2,3,1,4,0,6,2,1.5,1.6666666666666667,3,0,15
2,2,1,1,1,2,2,1,4,2,6,2,2,1,3,1,1,1,1,1,1,1,1,1,8,1,1,1,2,1,1,1,1,2,1,2,1,1,1,3,2,2,1,2001,1,15,2,4,2,1,1,1,2,80,51,1,9,1,1,2,1,1,5,1,1,21,1,6,1,4,1,8,2,1,1.3333333333333333,3,1,18
2,1,2,1,1,1,1,1,4,3,10,2,2,1,1,5,1,1,1,1,1,1,2,1,10,2,1,2,2,2,1,2,1,1,1,1,1,1,1,5,2,1,5,2003,1,13,2,4,1,1,2,1,2,5,51,1,7,1,1,2,1,1,3,4,4,11,1,6,1,4,1,7,3,1.25,2,6,1,16
3,4,4,4,2,3,1,1,3,2,2,3,2,2,4,1,1,2,2,2,1,2,2,1,2,1,1,3,1,1,1,1,2,2,1,2,2,1,1,3,2,2,4,2001,2,15,2,2,1,1,2,3,1,30,47,2,7,1,1,1,2,0,5,1,1,21,1,3,1,4,0,3,2.3333333333333335,2,1.6666666666666667,1,0,18
1,1,1,1,2,3,2,1,4,3,2,1,1,1,3,5,1,1,1,1,1,2,2,2,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,0,2,1,4,2004,1,12,2,3,2,1,1,1,1,45,52,1,6,1,2,2,1,0,5,5,2,21,1,6,1,4,1,5,3.6666666666666665,1.25,1,1,0,15
5,2,1,1,1,1,2,1,4,2,5,1,1,1,4,2,1,2,1,2,1,1,2,1,4,1,1,1,1,1,1,1,1,1,1,1,2,1,2,7,1,2,9,2010,1,5,2,3,2,1,1,5,1,60,44,1,3,2,5,1,1,0,3,1,3,13,2,4,1,4,NA,5,2.6666666666666665,1.75,1,5,1,9
1,2,2,1,2,2,2,1,4,3,5,1,2,1,2,1,1,1,1,2,1,1,2,1,5,2,1,1,1,1,1,2,2,2,2,1,1,1,2,5,2,1,9,2005,2,11,2,4,1,1,2,1,1,15,42,1,7,1,1,2,1,1,4,1,1,21,2,5,1,4,1,6,2,1.5,1.3333333333333333,3,0,14
2,3,3,1,2,2,2,1,4,4,5,1,2,2,4,3,1,1,1,2,1,1,2,2,7,1,1,2,2,2,2,2,1,1,2,1,2,1,2,6,2,2,3,2009,2,7,2,3,1,1,2,1,1,38,45,1,4,1,1,2,1,0,4,1,1,21,1,5,1,4,1,5,3.6666666666666665,1.5,1.6666666666666667,3,0,10
1,2,2,1,1,1,1,1,4,3,6,3,1,1,3,2,1,2,1,2,1,1,2,2,5,1,1,1,2,1,1,2,2,2,1,1,2,1,2,3,2,1,8,2001,1,15,2,3,2,1,2,4,1,30,51,2,9,1,2,2,2,1,3,1,1,21,1,5,1,4,1,4,2.6666666666666665,1.75,1.3333333333333333,3,1,18
2,3,1,1,1,2,1,1,2,4,9,2,2,1,2,1,1,1,1,1,1,1,1,1,30,2,1,1,1,1,1,1,1,1,1,1,1,1,1,7,2,2,12,2004,1,11,2,4,1,1,2,1,5,NA,46,1,9,1,1,2,1,1,4,3,4,12,2,5,1,4,1,8,2.3333333333333335,1,1.3333333333333333,5,1,15
5,1,1,1,2,2,1,1,3,2,1,1,1,2,4,2,2,2,1,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,7,2,2,8,2014,1,3,2,5,2,1,1,1,1,40,34,1,7,1,5,2,1,2,4,1,3,31,1,3,1,4,NA,2,2.6666666666666665,1.75,1.3333333333333333,5,0,5
4,5,4,2,2,3,1,1,4,3,4,3,2,1,3,5,2,2,1,2,2,2,2,2,2,2,1,4,4,4,4,4,1,1,1,1,2,1,1,7,2,2,1,2000,1,14,2,4,1,1,2,1,7,NA,49,1,2,2,1,1,1,1,2,3,2,21,2,4,1,4,0,1,3.6666666666666665,1.75,3.3333333333333335,4,0,19
1,1,2,1,1,1,1,1,4,4,6,1,1,1,4,2,1,2,1,2,1,1,2,2,1,1,1,1,2,1,1,1,1,2,2,2,1,1,2,5,2,2,10,2007,1,8,2,4,1,1,2,5,1,40,42,1,8,2,1,2,1,1,3,2,1,13,1,5,1,4,1,4,3.3333333333333335,1.75,1.3333333333333333,2,1,12
2,2,2,1,2,2,2,1,4,2,8,1,1,1,3,5,2,2,2,2,2,2,2,2,0,2,1,1,1,1,1,1,2,2,2,2,2,1,1,1,2,2,8,2002,1,14,2,4,2,1,1,1,2,60,63,1,8,1,1,2,1,1,3,1,3,21,1,6,1,4,1,0,3.3333333333333335,2,1.3333333333333333,0,0,17
1,2,2,1,2,2,2,1,4,1,1,3,1,2,4,1,1,1,1,2,1,1,2,2,30,1,1,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,12,2004,1,11,2,3,1,1,2,1,1,45,48,1,9,1,2,2,1,0,5,1,2,41,1,5,1,4,1,5,2,1.5,1.6666666666666667,4,0,15
1,1,2,1,1,2,2,1,3,3,6,1,1,1,1,1,1,2,1,2,2,1,2,1,3,1,1,2,2,2,2,2,2,2,2,1,1,1,2,3,1,2,2,2000,1,13,2,5,1,1,2,1,2,15,50,1,11,1,1,2,1,2,4,1,1,21,1,6,1,4,1,4,1.6666666666666667,1.75,1.6666666666666667,3,1,19
3,3,2,2,1,3,2,1,3,3,5,2,2,2,3,4,1,1,1,1,2,2,2,1,4,1,1,2,2,2,2,2,1,1,1,1,2,1,1,4,2,2,7,2005,2,12,2,7,2,1,1,3,1,30,47,2,4,2,1,1,3,3,3,1,1,21,3,5,1,4,0,5,3.3333333333333335,1.25,1.6666666666666667,4,1,14
1,1,1,1,1,1,2,1,2,1,0,1,1,3,2,5,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,7,2,1,11,2001,1,14,2,4,1,1,2,1,1,40,44,1,9,2,1,2,1,1,3,3,4,22,3,5,1,4,1,1,2.6666666666666665,1.75,1,3,1,18
1,1,2,2,1,3,2,1,2,2,2,1,1,1,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,2,2,5,2000,1,15,2,2,2,1,1,4,7,NA,46,2,2,2,2,2,3,0,2,1,2,21,2,2,2,4,1,0,3.6666666666666665,NA,1,0,1,19
4,3,3,2,2,2,2,1,3,1,0,1,1,2,2,5,2,2,2,2,2,2,2,2,0,2,1,2,2,2,2,3,2,1,1,1,2,1,1,6,1,2,4,2001,1,15,4,5,1,1,2,4,1,45,37,1,7,1,2,2,1,2,2,3,1,21,3,2,1,4,0,0,2.6666666666666665,2,2,4,0,18
5,1,2,1,1,2,1,1,4,4,2,1,3,1,4,2,1,1,1,1,1,1,2,2,5,1,1,1,1,2,1,1,1,1,1,1,1,1,1,5,1,1,9,2009,2,6,2,3,1,1,2,1,1,50,39,1,8,1,1,2,1,0,3,1,4,13,1,6,1,4,NA,6,3.3333333333333335,1.25,1,7,1,10
1,3,2,2,1,3,2,2,4,2,1,1,1,1,4,2,2,1,1,1,1,2,2,2,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,7,2,2,8,2006,1,9,2,4,2,1,1,1,1,37,55,1,3,1,1,2,1,1,3,1,1,11,1,3,1,4,1,4,2.6666666666666665,1.25,1,4,1,13
2,2,1,2,2,2,1,1,4,4,3,1,1,1,4,2,1,1,1,2,1,1,2,2,7,1,1,2,1,2,2,1,2,1,2,2,1,2,1,4,1,2,10,2010,2,5,2,3,2,1,1,1,7,NA,49,1,5,1,1,2,1,0,4,1,4,32,2,4,1,4,1,5,3.3333333333333335,1.5,1.3333333333333333,3,0,9
1,1,1,1,1,1,2,1,4,4,11,2,2,1,2,1,1,2,1,2,1,1,2,2,3,2,1,1,1,1,1,2,1,2,1,1,1,2,1,7,2,2,1,2003,1,13,5,6,2,1,1,1,1,40,55,1,5,2,2,2,1,3,1,2,3,13,2,5,1,4,1,4,2.3333333333333335,1.75,1.3333333333333333,4,1,16
1,1,2,2,1,1,2,1,4,3,6,1,1,1,4,2,1,2,1,2,1,1,2,2,3,1,1,1,1,1,1,1,1,1,1,2,2,1,1,5,1,2,3,2010,2,6,3,5,2,1,1,1,2,70,51,1,6,2,3,2,1,2,4,3,2,21,2,5,1,4,1,4,3,1.75,1,4,1,9
1,2,2,1,2,2,1,1,4,4,6,1,2,1,4,2,1,1,1,1,1,1,2,1,7,1,2,2,2,2,2,3,2,2,1,2,1,2,2,7,1,2,5,2002,2,14,2,5,2,1,1,1,2,60,59,1,7,1,1,2,1,2,3,5,2,43,1,6,2,3,1,7,3.3333333333333335,1.25,1.6666666666666667,3,0,17
2,1,2,1,2,3,2,1,4,3,0,3,1,1,4,3,1,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,1,2,1,2,1,1,1,7,2,1,7,2007,1,9,4,4,2,1,1,1,1,40,33,1,4,2,2,2,1,1,3,3,3,21,1,6,1,4,1,4,3.3333333333333335,1.5,2,4,0,12
1,1,2,3,1,2,2,1,4,3,2,1,2,1,2,5,1,2,2,2,2,2,2,1,1,1,1,1,1,2,1,2,2,2,2,2,1,2,2,5,2,2,3,2001,1,15,2,6,1,1,2,1,1,40,42,1,5,2,1,2,1,3,4,2,2,41,2,6,1,2,1,2,3.3333333333333335,2,1,1,1,18
1,2,4,1,1,1,1,1,4,5,NA,NA,NA,NA,NA,NA,1,1,1,2,2,1,2,1,30,2,1,2,2,3,3,2,2,2,2,2,1,2,2,6,2,2,11,2002,1,13,2,5,1,1,2,1,1,40,44,1,9,1,1,2,1,2,3,1,3,42,2,5,1,4,1,5,1,1.5,2,1,1,17
2,3,3,1,2,2,2,1,4,3,5,2,2,1,4,3,2,1,1,2,1,1,2,1,40,1,1,2,1,2,2,2,2,2,2,2,2,2,2,7,2,2,1,2003,2,14,2,4,1,1,2,1,1,50,52,1,7,1,1,1,1,0,3,1,2,21,2,4,1,4,1,5,3.3333333333333335,1.5,1.3333333333333333,0,0,16
1,1,1,2,1,1,2,1,4,2,2,1,1,1,4,1,1,2,1,2,1,2,2,2,3,1,1,1,1,1,1,1,1,2,1,1,1,2,2,3,2,1,4,2008,2,8,2,4,1,1,2,1,1,50,41,1,10,1,2,2,1,1,5,1,3,21,1,5,1,4,1,3,2.3333333333333335,1.75,1,5,1,11
3,3,1,1,1,2,2,1,4,3,1,1,1,2,4,3,1,2,1,1,1,2,2,2,4,1,1,1,1,2,2,1,2,2,2,1,1,2,2,5,1,2,4,2008,2,8,2,3,1,1,2,5,3,NA,31,2,3,1,1,1,2,1,2,5,2,21,2,4,1,4,0,4,3.3333333333333335,1.5,1,3,1,11
1,1,1,1,1,3,2,1,4,4,5,3,1,3,2,3,1,1,1,1,1,1,2,1,4,1,1,1,1,2,1,1,1,2,1,1,1,2,1,5,1,1,1,2006,1,10,2,8,2,1,1,1,2,40,50,1,10,1,3,2,1,5,5,1,3,11,1,5,1,4,1,7,3,1.25,1,6,1,13
NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,7,2,1,8,2005,2,11,2,5,1,1,2,1,5,NA,44,1,6,1,2,2,1,2,3,1,3,21,1,4,3,NA,NA,0,NA,NA,NA,6,0,14
1,1,1,1,2,3,2,1,4,3,1,1,1,1,4,2,2,2,1,2,1,1,2,2,4,1,1,1,1,1,1,1,1,1,1,1,2,1,1,7,2,1,1,2013,2,2,2,3,1,1,2,5,1,40,26,1,8,1,3,2,1,0,4,3,1,21,1,5,1,4,1,3,3,1.75,1,5,0,6
1,3,3,1,2,3,2,1,4,2,1,3,2,1,4,5,2,2,1,2,2,2,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,3,2,2,7,2003,2,13,2,2,2,1,1,5,1,52,35,2,5,2,2,2,3,0,2,1,3,41,2,2,3,4,1,1,3.6666666666666665,1.75,1.6666666666666667,1,0,16
3,3,2,1,1,2,2,1,4,1,5,1,1,1,3,2,1,2,1,2,1,2,2,1,3,1,1,1,1,1,1,1,1,2,2,1,1,1,2,7,1,1,5,2003,2,14,2,3,1,1,2,3,1,40,48,2,7,1,2,2,2,0,3,1,4,11,2,6,1,4,0,4,2,1.75,1,5,1,16
1,2,2,1,1,1,2,1,4,4,10,3,2,1,3,1,1,2,1,2,2,2,2,2,6,2,1,1,1,2,1,1,2,2,2,2,2,1,2,0,1,1,4,2003,1,13,2,6,2,3,1,1,1,50,35,1,10,1,1,2,1,3,5,3,2,11,2,5,1,4,1,2,2.6666666666666665,1.75,1.3333333333333333,2,1,16
2,3,2,1,2,2,2,1,4,2,6,3,3,1,3,2,1,2,1,2,1,2,2,2,4,2,1,2,2,2,2,3,2,2,1,2,2,1,1,1,2,2,8,2009,1,7,4,7,1,1,2,1,1,40,46,1,5,2,1,2,1,3,3,3,1,21,3,6,1,3,1,3,2.3333333333333335,1.75,2,1,0,10
2,2,3,1,1,2,1,1,4,6,NA,NA,NA,NA,NA,NA,1,2,2,2,1,2,2,1,2,1,1,2,3,2,2,2,1,1,1,2,2,2,1,4,2,2,6,2004,1,11,2,6,1,1,2,4,5,NA,48,1,6,1,1,1,1,3,3,1,1,22,4,2,1,4,1,3,1.3333333333333333,2,2,3,1,15
5,2,1,1,1,1,1,2,4,4,1,1,3,2,4,4,1,1,1,2,1,1,2,2,5,2,1,1,2,2,1,2,1,1,1,1,1,2,1,6,1,2,1,2013,2,2,2,3,2,1,1,1,1,45,38,1,9,1,2,1,1,0,5,1,3,21,4,6,1,4,NA,5,4,1.5,1.6666666666666667,6,1,6
1,2,2,1,1,1,2,1,4,3,2,1,1,2,3,5,1,1,1,1,1,1,2,2,5,1,1,1,1,1,1,1,2,2,1,2,1,1,1,6,2,1,9,2005,1,11,2,5,1,1,2,1,1,40,38,1,9,1,2,2,1,2,5,1,4,32,1,6,1,4,1,6,3.6666666666666665,1.25,1,3,1,14
1,1,2,1,1,2,1,1,4,3,4,1,1,2,4,2,1,1,1,2,1,1,2,2,20,1,1,1,1,1,1,1,2,1,1,1,2,1,2,7,1,1,9,2006,2,9,2,5,2,1,1,1,1,50,40,1,10,1,2,2,1,2,4,1,2,13,1,5,1,4,1,5,3,1.5,1,5,1,13
2,1,2,1,1,3,2,1,4,4,5,2,2,1,4,5,2,2,2,2,2,2,2,2,0,1,1,1,2,2,3,4,2,1,2,1,1,1,1,3,2,2,1,2001,1,14,3,4,2,1,1,1,1,48,60,1,4,1,2,2,1,0,1,3,1,21,2,4,1,4,1,0,4.333333333333333,2,1.3333333333333333,3,1,18
1,1,1,1,2,2,2,1,4,2,2,1,1,1,4,1,1,2,1,2,1,1,2,1,4,1,1,1,2,2,1,1,1,1,1,1,2,1,2,7,2,2,2,2013,2,2,2,3,6,5,1,3,1,50,49,2,7,2,2,2,4,1,3,1,3,11,1,6,1,4,1,5,2.3333333333333335,1.75,1.3333333333333333,4,0,6
1,1,2,1,2,3,2,1,4,5,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,2,2,15,2,1,2,2,3,3,3,1,1,2,1,1,1,2,7,1,2,3,2010,2,6,2,4,1,1,2,1,2,50,43,1,6,1,1,2,1,1,3,5,2,32,1,5,1,4,1,6,1,1.25,2,5,0,9
